id,name,brand,seoToken,variantDataIds,stockIndicator,url,size
831435580,The Taylor Shirt,Industrie,industrie-the-taylor-shirt-831435580-1,['831372850'],LowStock,https://www.myer.com.au/p/industrie-the-taylor-shirt-831435580-1,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
831435310,The Taylor Shirt,Industrie,industrie-the-taylor-shirt,['831371410'],LowStock,https://www.myer.com.au/p/industrie-the-taylor-shirt-831435580-1,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
831435400,The Taylor Shirt,Industrie,industrie-the-taylor-shirt-831435400-1,['831372220'],LowStock,https://www.myer.com.au/p/industrie-the-taylor-shirt-831435580-1,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
831435580,The Taylor Shirt,Industrie,industrie-the-taylor-shirt-831435580-1,['831372850'],LowStock,https://www.myer.com.au/p/industrie-the-taylor-shirt-831435400-1,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
831435310,The Taylor Shirt,Industrie,industrie-the-taylor-shirt,['831371410'],LowStock,https://www.myer.com.au/p/industrie-the-taylor-shirt-831435400-1,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
831435400,The Taylor Shirt,Industrie,industrie-the-taylor-shirt-831435400-1,['831372220'],LowStock,https://www.myer.com.au/p/industrie-the-taylor-shirt-831435400-1,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
831435580,The Taylor Shirt,Industrie,industrie-the-taylor-shirt-831435580-1,['831372850'],LowStock,https://www.myer.com.au/p/industrie-the-taylor-shirt,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
831435310,The Taylor Shirt,Industrie,industrie-the-taylor-shirt,['831371410'],LowStock,https://www.myer.com.au/p/industrie-the-taylor-shirt,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
831435400,The Taylor Shirt,Industrie,industrie-the-taylor-shirt-831435400-1,['831372220'],LowStock,https://www.myer.com.au/p/industrie-the-taylor-shirt,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
909455770_909432460,Stanley Long Sleeve Shirt Pink,MJ Bale,mj-bale-stanley-long-sleve-shirt-pink,['909432460'],LowStock,https://www.myer.com.au/p/mj-bale-stanley-long-sleve-shirt-sky,"['36', '37', '38', '39', '40', '41', '42', '43', '44', '46', '48']"
909455770_909433450,Stanley Long Sleeve Shirt Sky,MJ Bale,mj-bale-stanley-long-sleve-shirt-sky,['909433450'],LowStock,https://www.myer.com.au/p/mj-bale-stanley-long-sleve-shirt-sky,"['36', '37', '38', '39', '40', '41', '42', '43', '44', '46', '48']"
909455770_909432460,Stanley Long Sleeve Shirt Pink,MJ Bale,mj-bale-stanley-long-sleve-shirt-pink,['909432460'],LowStock,https://www.myer.com.au/p/mj-bale-stanley-long-sleve-shirt-pink,"['36', '37', '38', '39', '40', '41', '42', '43', '44', '46', '48']"
909455770_909433450,Stanley Long Sleeve Shirt Sky,MJ Bale,mj-bale-stanley-long-sleve-shirt-sky,['909433450'],LowStock,https://www.myer.com.au/p/mj-bale-stanley-long-sleve-shirt-pink,"['36', '37', '38', '39', '40', '41', '42', '43', '44', '46', '48']"
962647750,Dellwood Shirt in Turquoise,MJ Bale,mj-bale-dellwod-shirt-in-turquoise,['962675650'],LowStock,https://www.myer.com.au/p/mj-bale-dellwod-shirt-in-turquoise,"['37', '38', '39', '40', '41', '42', '43', '44', '46', '48']"
871834780,Palm Print Casual Shirt,Brooksfield,broksfield-palm-print-casual-shirt-871834780-1,['871871230'],LowStock,https://www.myer.com.au/p/broksfield-palm-print-casual-shirt-871834780-1,"['XS', 'S', 'M', 'L', 'XL', '4XL', '5XL', '6XL', 'XXL']"
872535610,Jordan Flow Shirt Blue,MJ Bale,mj-bale-jordan-flow-shirt-blue,['872478910'],LowStock,https://www.myer.com.au/p/mj-bale-jordan-flow-shirt-blue,"['36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '48', '50']"
858332890_858326500,Slim Fit Motion Navy Shirt FGM694,Gibson,gibson-slim-fit-motion-navy-shirt-fgm694,['858326860'],LowStock,https://www.myer.com.au/p/gibson-slim-fit-motion-navy-shirt-fgm694,"['37', '38', '39', '40', '41', '42', '43', '44', '46']"
871835410,Flower Print Casual Shirt,Brooksfield,broksfield-flower-print-casual-shirt,['871830460'],LowStock,https://www.myer.com.au/p/broksfield-flower-print-casual-shirt,"['XS', 'S', 'M', 'L', 'XL', '4XL', '5XL', '6XL', 'XXL']"
872854480,Leaf Print Reg Fit Business Shirt,Brooksfield,broksfield-leaf-print-reg-fit-business-shirt,['872826670'],LowStock,https://www.myer.com.au/p/broksfield-leaf-print-reg-fit-business-shirt,"['37', '38', '39', '40', '41', '42', '43', '44', '46', '47', '49', '50', '52', '54']"
769042990,Large Check Grey Bryson Shirt,Aquila Apparel,aquila-large-check-grey-bryson-shirt,"['769032910', '769033000']",LowStock,https://www.myer.com.au/p/aquila-large-check-grey-bryson-shirt,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
674512750_674590510,Bonwell Shirt Dry'n'Fly,MJ Bale,mj-bale-bonwell-shirt-drynfly,['674591320'],LowStock,https://www.myer.com.au/p/mj-bale-bonwell-shirt-drynfly,"['37', '38', '39', '40', '41', '42', '43', '44', '46', '48']"
858332440,Slim Fit Flame White Shirt FGL676,Gibson,gibson-slim-fit-flame-white-shirt-fgl676,['858320200'],LowStock,https://www.myer.com.au/p/gibson-slim-fit-flame-white-shirt-fgl676,"['37', '38', '39', '40', '41', '42', '43', '44', '46', '48']"
829378270,Geo Print Regular Fit Shirt,French Connection,french-connection-geo-print-regular-fit-shirt,['829377010'],InStock,https://www.myer.com.au/p/french-connection-geo-print-regular-fit-shirt,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
805186720,End On End Classic Fit Shirt,French Connection,french-connection-end-on-end-classic-fit-shirt,['805181050'],LowStock,https://www.myer.com.au/p/french-connection-end-on-end-classic-fit-shirt,"['08', '10', '12', '14', 'XS', 'XXL']"
844358050_844326640,Firth Shirt,MJ Bale,mj-bale-firth-shirt,['844327540'],LowStock,https://www.myer.com.au/p/mj-bale-firth-shirt,"['36', '37', '38', '39', '40', '41', '42', '43', '44', '46', '48', 'MTM']"
872855830,Micro Textured Slim Fit Dress Shirt,Brooksfield,broksfield-micro-textured-slim-fit-dress-shirt-872855830-1,['872845390'],LowStock,https://www.myer.com.au/p/broksfield-micro-textured-slim-fit-dress-shirt-872855830-1,"['37', '38', '39', '40', '41', '42', '43', '44', '46', '47', '49', '50', '52', '54']"
872854120,Micro Textured Reg Fit Business Shirt,Brooksfield,broksfield-micro-textured-reg-fit-business-shirt-872854120-1,['872821450'],LowStock,https://www.myer.com.au/p/broksfield-micro-textured-reg-fit-business-shirt-872854120-1,"['37', '38', '39', '40', '41', '42', '43', '44', '46', '47', '49', '50', '52', '54']"
806844880,Classic Fit Twill Shirt,Polo Ralph Lauren,polo-ralph-lauren-classic-fit-twill-shirt-806844880-1,['806831650'],LowStock,https://www.myer.com.au/p/polo-ralph-lauren-classic-fit-twill-shirt-806844880-1,"['L', 'M', 'S', 'XL', 'XXL']"
806842180,Classic Fit Linen Shirt,Polo Ralph Lauren,polo-ralph-lauren-classic-fit-linen-shirt,['806817970'],LowStock,https://www.myer.com.au/p/polo-ralph-lauren-classic-fit-linen-shirt,"['S', 'M', 'L', 'XL', 'XXL']"
637987150,Earlham Shirt,MJ Bale,mj-bale-earlham-shirt,"['638007490', '638007580', '638007760']",LowStock,https://www.myer.com.au/p/mj-bale-earlham-shirt,"['37', '38', '39', '40', '41', '42', '43', '44', '46']"
769044340,Denim  Check Dayton Shirt,Aquila Apparel,aquila-denim-check-dayton-shirt-769044340-1,"['769042090', '769042180']",LowStock,https://www.myer.com.au/p/aquila-denim-check-dayton-shirt-769044340-1,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
732554920,Short Sleeve Floral Print Merritt Shirt,Aquila Apparel,aquila-short-sleve-floral-print-merritt-shirt,['732558250'],LowStock,https://www.myer.com.au/p/aquila-short-sleve-red-merritt-shirt,"['XS', 'S', 'M', 'L', 'XL']"
732554740,Short Sleeve Red Merritt Shirt,Aquila Apparel,aquila-short-sleve-red-merritt-shirt,['732556900'],LowStock,https://www.myer.com.au/p/aquila-short-sleve-red-merritt-shirt,"['XS', 'S', 'M', 'L', 'XL']"
732555100,Short Sleeve Navy Merritt Shirt,Aquila Apparel,aquila-short-sleve-navy-merritt-shirt,['732558880'],LowStock,https://www.myer.com.au/p/aquila-short-sleve-red-merritt-shirt,"['XS', 'S', 'M', 'L', 'XL']"
825524650_825510880,Modern Fit Blue Check Brighton Business Shirt FCL230,Cambridge,cambridge-modern-fit-blue-check-brighton-business-shirt-fcl230,['825511060'],LowStock,https://www.myer.com.au/p/cambridge-modern-fit-blue-check-brighton-business-shirt-fcl230,"['38', '39', '40', '41', '42', '43', '44', '46', '48']"
825524740_825514480,Modern Fit Pink Check Carlton Business Shirt FCL233,Cambridge,cambridge-modern-fit-pink-check-carlton-business-shirt-fcl233,['825514660'],LowStock,https://www.myer.com.au/p/cambridge-modern-fit-pink-check-carlton-business-shirt-fcl233,"['38', '39', '40', '41', '42', '43', '44', '46', '48', '50']"
812272690,Slim Fit Striped Poplin Shirt,Polo Ralph Lauren,polo-ralph-lauren-slim-fit-striped-poplin-shirt-812272690-1,['812248750'],LowStock,https://www.myer.com.au/p/polo-ralph-lauren-slim-fit-striped-poplin-shirt-812272690-1,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
810600670,Check Regular Fit Shirt,French Connection,french-connection-check-regular-fit-shirt-810600670-1,['810597430'],LowStock,https://www.myer.com.au/p/french-connection-check-regular-fit-shirt-810600760-1,"['XS', 'S', 'M', 'L', 'XL', 'XXL', '08', '10', '12', '14']"
810600760,Check Regular Fit Shirt,French Connection,french-connection-check-regular-fit-shirt-810600760-1,['810598330'],InStock,https://www.myer.com.au/p/french-connection-check-regular-fit-shirt-810600760-1,"['XS', 'S', 'M', 'L', 'XL', 'XXL', '08', '10', '12', '14']"
810600670,Check Regular Fit Shirt,French Connection,french-connection-check-regular-fit-shirt-810600670-1,['810597430'],LowStock,https://www.myer.com.au/p/french-connection-check-regular-fit-shirt-810600670-1,"['XS', 'S', 'M', 'L', 'XL', 'XXL', '08', '10', '12', '14']"
810600760,Check Regular Fit Shirt,French Connection,french-connection-check-regular-fit-shirt-810600760-1,['810598330'],InStock,https://www.myer.com.au/p/french-connection-check-regular-fit-shirt-810600670-1,"['XS', 'S', 'M', 'L', 'XL', 'XXL', '08', '10', '12', '14']"
796416040,Brighton Shirt-Navy Stripe,Cambridge,cambridge-brighton-shirt-navy-stripe,['796395700'],LowStock,https://www.myer.com.au/p/cambridge-brighton-shirt-navy-stripe,"['38', '39', '40', '41', '42', '43', '44', '46', '48', '50']"
732554920,Short Sleeve Floral Print Merritt Shirt,Aquila Apparel,aquila-short-sleve-floral-print-merritt-shirt,['732558250'],LowStock,https://www.myer.com.au/p/aquila-short-sleve-floral-print-merritt-shirt,"['XS', 'S', 'M', 'L', 'XL']"
732554740,Short Sleeve Red Merritt Shirt,Aquila Apparel,aquila-short-sleve-red-merritt-shirt,['732556900'],LowStock,https://www.myer.com.au/p/aquila-short-sleve-floral-print-merritt-shirt,"['XS', 'S', 'M', 'L', 'XL']"
732555100,Short Sleeve Navy Merritt Shirt,Aquila Apparel,aquila-short-sleve-navy-merritt-shirt,['732558880'],LowStock,https://www.myer.com.au/p/aquila-short-sleve-floral-print-merritt-shirt,"['XS', 'S', 'M', 'L', 'XL']"
701484400,Long Sleeve Denim Shirt,Coast Clothing Co,coast-long-sleve-denim-shirt,['701486200'],LowStock,https://www.myer.com.au/p/coast-long-sleve-denim-shirt,"['M', 'L', 'XL', 'XXL']"
780026140,Bondi Linen Long Sleeve Relaxed Shirt in Oatmeal,Blaq,blaq-bondi-linen-long-sleve-relaxed-shirt-780026140-1,['780030190'],LowStock,https://www.myer.com.au/p/blaq-bondi-linen-long-sleve-relaxed-shirt-780026140-1,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
780104530,Bodega Linen Button Down Short Sleeve Shirt White,Reserve,reserve-bodega-linen-button-down-short-sleve-shirt-780104530-1,['780088600'],LowStock,https://www.myer.com.au/p/reserve-bodega-linen-button-down-short-sleve-shirt-780104530-1,"['S', 'M', 'L', 'XL', 'XXL', '4XL', '5XL']"
796373740,Slim Fit Blue Redox Shirt,Gibson,gibson-redox-shirt-blue,['796365550'],LowStock,https://www.myer.com.au/p/gibson-redox-shirt-blue,"['37', '38', '39', '40', '41', '42', '43', '44', '46']"
797150980,Artemio Shirt,MJ Bale,mj-bale-artemio-shirt,['797098870'],LowStock,https://www.myer.com.au/p/mj-bale-artemio-shirt,"['37', '38', '39', '40', '41', '42', '43', '44', '46', '48']"
791521930,Slim Fit Magenta Flame Shirt,Gibson,gibson-flame-shirt-blue,['791513110'],LowStock,https://www.myer.com.au/p/gibson-flame-shirt-blue,"['37', '38', '39', '40', '41', '42', '43', '44', '46']"
732306610,Bryson Navy Shirt,Aquila Apparel,aquila-bryson-navy-shirt,['732313450'],LowStock,https://www.myer.com.au/p/aquila-bryson-navy-shirt,"['XS', 'S', 'M', 'XL', 'XXL']"
749743660,The Stafford Long Sleeve Shirt,Industrie,industrie-the-stafford-long-sleve-shirt,['749662660'],LowStock,https://www.myer.com.au/p/industrie-the-stafford-long-sleve-shirt,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
732554920,Short Sleeve Floral Print Merritt Shirt,Aquila Apparel,aquila-short-sleve-floral-print-merritt-shirt,['732558250'],LowStock,https://www.myer.com.au/p/aquila-short-sleve-navy-merritt-shirt,"['XS', 'S', 'M', 'L', 'XL']"
732554740,Short Sleeve Red Merritt Shirt,Aquila Apparel,aquila-short-sleve-red-merritt-shirt,['732556900'],LowStock,https://www.myer.com.au/p/aquila-short-sleve-navy-merritt-shirt,"['XS', 'S', 'M', 'L', 'XL']"
732555100,Short Sleeve Navy Merritt Shirt,Aquila Apparel,aquila-short-sleve-navy-merritt-shirt,['732558880'],LowStock,https://www.myer.com.au/p/aquila-short-sleve-navy-merritt-shirt,"['XS', 'S', 'M', 'L', 'XL']"
954330400_954322390,Oxford Slim Fit Shirt in Khaki,French Connection,french-connection-oxford-slim-fit-shirt-in-khaki,"['954322390', '954322480', '954322570', '954322660', '954322750', '954322840']",InStock,https://www.myer.com.au/p/french-connection-oxford-slim-fit-shirt-759201670-1,"['L', 'M', 'S', 'XL', 'XS', 'XXL']"
954330400_954321850,Oxford Slim Fit Shirt in Sky Blue,French Connection,french-connection-oxford-slim-fit-shirt-in-sky-blue,"['954321850', '954321940', '954322030', '954322120', '954322210', '954322300']",InStock,https://www.myer.com.au/p/french-connection-oxford-slim-fit-shirt-759201670-1,"['L', 'M', 'S', 'XL', 'XS', 'XXL']"
990504190,Oxford Slim Fit Shirt in tan,French Connection,french-connection-oxford-slim-fit-shirt-in-tan,"['990499870', '990499960', '990500050', '990500140', '990500230']",InStock,https://www.myer.com.au/p/french-connection-oxford-slim-fit-shirt-759201670-1,"['L', 'M', 'S', 'XL', 'XS', 'XXL']"
805044520,Oxford Slim Fit Shirt,French Connection,french-connection-oxford-slim-fit-shirt-805044520-1,"['805025260', '805025350', '805025440', '805025530', '805025620', '805025710']",InStock,https://www.myer.com.au/p/french-connection-oxford-slim-fit-shirt-759201670-1,"['L', 'M', 'S', 'XL', 'XS', 'XXL']"
740481940_740498140,Oxford Slim Fit Shirt,French Connection,french-connection-oxford-slim-fit-shirt-740481940-740498140-1,"['740498140', '740498230', '740498320', '740498410', '740498500', '740498590']",InStock,https://www.myer.com.au/p/french-connection-oxford-slim-fit-shirt-759201670-1,"['L', 'M', 'S', 'XL', 'XS', 'XXL']"
740481940_740497600,Oxford Slim Fit Shirt,French Connection,french-connection-oxford-slim-fit-shirt-740481940-740497600-1,"['740497600', '740497690', '740497780', '740497870', '740497960', '740498050']",InStock,https://www.myer.com.au/p/french-connection-oxford-slim-fit-shirt-759201670-1,"['L', 'M', 'S', 'XL', 'XS', 'XXL']"
740481940_740497060,Oxford Slim Fit Shirt,French Connection,french-connection-oxford-slim-fit-shirt,"['740497060', '740497150', '740497240', '740497330', '740497420', '740497510']",InStock,https://www.myer.com.au/p/french-connection-oxford-slim-fit-shirt-759201670-1,"['L', 'M', 'S', 'XL', 'XS', 'XXL']"
991627390_991622890,Oxford Slim Fit Shirt in Brown,French Connection,french-connection-oxford-slim-fit-shirt-in-brown,"['991622890', '991622980', '991623070', '991623160', '991623250']",InStock,https://www.myer.com.au/p/french-connection-oxford-slim-fit-shirt-759201670-1,"['L', 'M', 'S', 'XL', 'XS', 'XXL']"
997838110,Oxford Slim Fit Shirt in Burgundy,French Connection,french-connection-oxford-slim-fit-shirt-in-burgundy,"['997829020', '997829110', '997829200', '997829290']",InStock,https://www.myer.com.au/p/french-connection-oxford-slim-fit-shirt-759201670-1,"['L', 'M', 'S', 'XL', 'XS', 'XXL']"
991627390_991622350,Oxford Slim Fit Shirt in Cream,French Connection,french-connection-oxford-slim-fit-shirt-in-cream-991627390-991622350--1,"['991622530', '991622620', '991622710']",InStock,https://www.myer.com.au/p/french-connection-oxford-slim-fit-shirt-759201670-1,"['L', 'M', 'S', 'XL', 'XS', 'XXL']"
759201670,Oxford Slim Fit Shirt,French Connection,french-connection-oxford-slim-fit-shirt-759201670-1,['759195460'],InStock,https://www.myer.com.au/p/french-connection-oxford-slim-fit-shirt-759201670-1,"['L', 'M', 'S', 'XL', 'XS', 'XXL']"
776060290,The Ridgeline Long Sleeve Shirt,Industrie,industrie-the-ridgeline-long-sleve-shirt-776060290-1,['776007730'],LowStock,https://www.myer.com.au/p/industrie-the-ridgeline-long-sleve-shirt-776060290-1,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
966073780,Motion Slim Fit Shirt in Teal,Gibson,gibson-motion-slim-fit-shirt-in-teal,"['966071440', '966071530', '966071620', '966071710', '966071800', '966071890', '966071980', '966072070']",InStock,https://www.myer.com.au/p/gibson-motion-slim-fit-shirt-in-teal,"['37', '38', '39', '40', '41', '42', '43', '44', '46']"
966073690,Motion Slim Fit Shirt in Blue,Gibson,gibson-motion-slim-fit-shirt-in-blue-966073690--1,"['966070720', '966070810', '966070900', '966070990', '966071080', '966071260', '966071350']",InStock,https://www.myer.com.au/p/gibson-motion-slim-fit-shirt-in-blue-966073690--1,"['37', '38', '39', '40', '41', '42', '43', '44', '46']"
925475680,Starmer Short Sleeve Summer Shirt in Olive Multi,Barbour,barbour-starmer-short-sleve-summer-shirt-in-olive-multi,"['925463080', '925463170', '925463260', '925463350']",InStock,https://www.myer.com.au/p/barbour-starmer-short-sleve-summer-shirt-in-olive-multi,"['S', 'M', 'L', 'XL']"
925475590,Starmer Short Sleeve Summer Shirt in Mint Multi,Barbour,barbour-starmer-short-sleve-summer-shirt-in-mint-multi,"['925462630', '925462720', '925462810', '925462900']",InStock,https://www.myer.com.au/p/barbour-starmer-short-sleve-summer-shirt-in-olive-multi,"['S', 'M', 'L', 'XL']"
925475680,Starmer Short Sleeve Summer Shirt in Olive Multi,Barbour,barbour-starmer-short-sleve-summer-shirt-in-olive-multi,"['925463080', '925463170', '925463260', '925463350']",InStock,https://www.myer.com.au/p/barbour-starmer-short-sleve-summer-shirt-in-mint-multi,"['S', 'M', 'L', 'XL']"
925475590,Starmer Short Sleeve Summer Shirt in Mint Multi,Barbour,barbour-starmer-short-sleve-summer-shirt-in-mint-multi,"['925462630', '925462720', '925462810', '925462900']",InStock,https://www.myer.com.au/p/barbour-starmer-short-sleve-summer-shirt-in-mint-multi,"['S', 'M', 'L', 'XL']"
966464920,Merricks Modern Fit Shirt in Brown,Cambridge,cambridge-merricks-modern-fit-shirt-in-brown-966464920--1,"['966464110', '966464200', '966464290', '966464380', '966464470']",InStock,https://www.myer.com.au/p/cambridge-merricks-modern-fit-shirt-in-blue-964758880-964751500--1,"['S', 'M', 'L', 'XL', '2XL', '3XL', '4XL']"
966464830,Merricks Modern Fit Shirt in Denim,Cambridge,cambridge-merricks-modern-fit-shirt-in-denim-966464830--1,"['966463390', '966463480', '966463570', '966463660', '966463750', '966463840']",InStock,https://www.myer.com.au/p/cambridge-merricks-modern-fit-shirt-in-blue-964758880-964751500--1,"['S', 'M', 'L', 'XL', '2XL', '3XL', '4XL']"
966464740,Merricks Modern Fit Shirt In White/Denim,Cambridge,cambridge-merricks-modern-fit-shirt-in-white-denim,"['966462850', '966462940', '966463030', '966463120', '966463210']",InStock,https://www.myer.com.au/p/cambridge-merricks-modern-fit-shirt-in-blue-964758880-964751500--1,"['S', 'M', 'L', 'XL', '2XL', '3XL', '4XL']"
966464650,Merricks Modern Fit Shirt in Red,Cambridge,cambridge-merricks-modern-fit-shirt-in-red,"['966462220', '966462310', '966462400', '966462490']",InStock,https://www.myer.com.au/p/cambridge-merricks-modern-fit-shirt-in-blue-964758880-964751500--1,"['S', 'M', 'L', 'XL', '2XL', '3XL', '4XL']"
964758880_964751500,Merricks Modern Fit Shirt in Blue,Cambridge,cambridge-merricks-modern-fit-shirt-in-blue-964758880-964751500--1,"['964751500', '964751590', '964751680', '964751770', '964751860', '964751950']",InStock,https://www.myer.com.au/p/cambridge-merricks-modern-fit-shirt-in-blue-964758880-964751500--1,"['S', 'M', 'L', 'XL', '2XL', '3XL', '4XL']"
909447940,Heald Shirt Navy,MJ Bale,mj-bale-heald-shirt-navy,"['909380080', '909380170', '909380260', '909380350', '909380440', '909380530', '909380620', '909380710', '909380800', '909380890']",InStock,https://www.myer.com.au/p/mj-bale-heald-shirt-navy,"['37', '38', '39', '40', '41', '42', '43', '44', '46', '48']"
909075250_908973550,Cowper Shirt in Navy Sky,MJ Bale,mj-bale-cowper-shirt-in-navy-sky,"['908973550', '908973640', '908973820', '908973910', '908974000', '908974090', '908974180']",InStock,https://www.myer.com.au/p/mj-bale-cowper-shirt-in-navy-sky,"['36', '37', '38', '39', '40', '41', '42', '43', '44', '46', '48']"
909075250_908972560,Cowper Shirt in Navy Pink,MJ Bale,mj-bale-cowper-shirt-in-navy-pink,"['908972560', '908972650', '908972740', '908972830', '908972920', '908973010', '908973100', '908973190', '908973280', '908973460']",InStock,https://www.myer.com.au/p/mj-bale-cowper-shirt-in-navy-sky,"['36', '37', '38', '39', '40', '41', '42', '43', '44', '46', '48']"
909075250_908971570,Cowper Shirt in Dark Green,MJ Bale,mj-bale-cowper-shirt-in-navy-dark-sage,"['908971570', '908971660', '908971750', '908971840', '908971930', '908972020', '908972110', '908972200', '908972290']",InStock,https://www.myer.com.au/p/mj-bale-cowper-shirt-in-navy-sky,"['36', '37', '38', '39', '40', '41', '42', '43', '44', '46', '48']"
909075250_908973550,Cowper Shirt in Navy Sky,MJ Bale,mj-bale-cowper-shirt-in-navy-sky,"['908973550', '908973640', '908973820', '908973910', '908974000', '908974090', '908974180']",InStock,https://www.myer.com.au/p/mj-bale-cowper-shirt-in-navy-pink,"['36', '37', '38', '39', '40', '41', '42', '43', '44', '46', '48']"
909075250_908972560,Cowper Shirt in Navy Pink,MJ Bale,mj-bale-cowper-shirt-in-navy-pink,"['908972560', '908972650', '908972740', '908972830', '908972920', '908973010', '908973100', '908973190', '908973280', '908973460']",InStock,https://www.myer.com.au/p/mj-bale-cowper-shirt-in-navy-pink,"['36', '37', '38', '39', '40', '41', '42', '43', '44', '46', '48']"
909075250_908971570,Cowper Shirt in Dark Green,MJ Bale,mj-bale-cowper-shirt-in-navy-dark-sage,"['908971570', '908971660', '908971750', '908971840', '908971930', '908972020', '908972110', '908972200', '908972290']",InStock,https://www.myer.com.au/p/mj-bale-cowper-shirt-in-navy-pink,"['36', '37', '38', '39', '40', '41', '42', '43', '44', '46', '48']"
909075250_908973550,Cowper Shirt in Navy Sky,MJ Bale,mj-bale-cowper-shirt-in-navy-sky,"['908973550', '908973640', '908973820', '908973910', '908974000', '908974090', '908974180']",InStock,https://www.myer.com.au/p/mj-bale-cowper-shirt-in-navy-dark-sage,"['36', '37', '38', '39', '40', '41', '42', '43', '44', '46', '48']"
909075250_908972560,Cowper Shirt in Navy Pink,MJ Bale,mj-bale-cowper-shirt-in-navy-pink,"['908972560', '908972650', '908972740', '908972830', '908972920', '908973010', '908973100', '908973190', '908973280', '908973460']",InStock,https://www.myer.com.au/p/mj-bale-cowper-shirt-in-navy-dark-sage,"['36', '37', '38', '39', '40', '41', '42', '43', '44', '46', '48']"
909075250_908971570,Cowper Shirt in Dark Green,MJ Bale,mj-bale-cowper-shirt-in-navy-dark-sage,"['908971570', '908971660', '908971750', '908971840', '908971930', '908972020', '908972110', '908972200', '908972290']",InStock,https://www.myer.com.au/p/mj-bale-cowper-shirt-in-navy-dark-sage,"['36', '37', '38', '39', '40', '41', '42', '43', '44', '46', '48']"
929875510,Croft Summer Shirt in Multi,Barbour,barbour-croft-summer-shirt-in-multi,"['929882890', '929882980', '929883070', '929883160', '929883250']",InStock,https://www.myer.com.au/p/barbour-croft-summer-shirt-in-multi,"['S', 'M', 'L', 'XL', 'XXL']"
925476040,Dunford Short Sleeve Shirt in Chambray Blue,Barbour,barbour-dunford-short-sleve-shirt-in-chambray-blue,"['925464880', '925464970', '925465060', '925465150', '925465240']",InStock,https://www.myer.com.au/p/barbour-dunford-short-sleve-shirt-in-chambray-blue,"['S', 'M', 'L', 'XL', 'XXL']"
925475950,Melbury Short Sleeve Summer Shirt in White,Barbour,barbour-melbury-short-sleve-summer-shirt-in-white,"['925464430', '925464520', '925464610', '925464700', '925464790']",InStock,https://www.myer.com.au/p/barbour-melbury-short-sleve-summer-shirt-in-white,"['S', 'M', 'L', 'XL', 'XXL']"
925475860,Braithwaite Short Sleeve Summer Shirt in Inky Blue,Barbour,barbour-braithwaite-short-sleve-summer-shirt-in-inky-blue,"['925463980', '925464070', '925464160', '925464250', '925464340']",InStock,https://www.myer.com.au/p/barbour-braithwaite-short-sleve-summer-shirt-in-inky-blue,"['S', 'M', 'L', 'XL', 'XXL']"
925475140,Furniss Short Sleeve Tailored Shirt in White,Barbour,barbour-furniss-short-sleve-tailored-shirt-in-white,"['925460380', '925460470', '925460560', '925460650', '925460740']",InStock,https://www.myer.com.au/p/barbour-furniss-short-sleve-tailored-shirt-in-white,"['S', 'M', 'L', 'XL', 'XXL']"
925475050,Furniss Short Sleeve Tailored Shirt in Pink,Barbour,barbour-furniss-short-sleve-tailored-shirt-in-pink,"['925459930', '925460020', '925460110', '925460200', '925460290']",InStock,https://www.myer.com.au/p/barbour-furniss-short-sleve-tailored-shirt-in-pink,"['S', 'M', 'L', 'XL', 'XXL']"
969255190,Linen  Camp Classic Fit Shirt,French Connection,french-connection-linen-camp-classic-fit-shirt-in-multi,"['969247630', '969248080']",InStock,https://www.myer.com.au/p/french-connection-linen-camp-classic-fit-shirt-in-multi,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
954334180_954326080,Linen Classic Fit Shirt In Raspberry Melange,French Connection,french-connection-linen-classic-fit-shirt-in-raspberry,"['954326170', '954326260', '954326350', '954326440', '954326530']",InStock,https://www.myer.com.au/p/french-connection-linen-classic-fit-shirt-in-rose,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
990505270_990500950,Linen Classic Fit Shirt in Green,French Connection,french-connection-linen-classic-fit-shirt-in-green,"['990500950', '990501040', '990501130', '990501220', '990501310']",InStock,https://www.myer.com.au/p/french-connection-linen-classic-fit-shirt-in-rose,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
